time,ax,yawrate,speed,course,latitude,longitude,altitude,latitudeGT,longitudeGT,altitudeGT
126875000,0.419876019,0.13483797,7.034887562,-1.057532403,52.5071136,13.3726614,84.284,52.50705983,13.37267241,76.41578139
126875200,0.488090261,0.083622889,7.126131896,-1.036118317,52.5071019,13.3726698,84.234,52.50704923,13.37268325,76.42337254
126875400,0.536125221,0.039402288,7.228864935,-1.024663965,52.5070902,13.3726784,84.174,52.50703834,13.37269454,76.43089129
126875600,0.566514824,0.021956466,7.339385286,-1.019276256,52.5070785,13.3726885,84.075,52.5070274,13.37270614,76.43833719
126875900,0.559089628,0.019828596,7.509647668,-1.011459866,52.5070614,13.3727037,83.982,52.50701079,13.37272406,76.44936901
126876100,0.534254226,0.011934629,7.619008995,-1.008134355,52.5070486,13.3727123,84.068,52.50699962,13.37273633,76.45663179
126876300,0.52230692,0.003215738,7.724171846,-1.006402666,52.5070362,13.372723,84.104,52.50698844,13.37274879,76.46382147
126876500,0.528719766,0.000805596,7.829236123,-1.006590267,52.5070234,13.3727334,84.1,52.50697676,13.37276148,76.47093806
126876700,0.52816366,-0.004284041,7.935069222,-1.00690571,52.5070103,13.3727433,84.095,52.50696511,13.37277436,76.47798222
126877000,0.501964154,-0.004142279,8.090679192,-1.006461854,52.5069915,13.3727598,83.995,52.50694718,13.37279388,76.48841394
126877300,0.452971362,0.003306727,8.234055616,-1.006884925,52.506973,13.372779,84.002,52.50692902,13.37281384,76.49868754
126877500,0.419305563,0.003948273,8.321489557,-1.006308089,52.5069605,13.3727925,84.029,52.50691666,13.37282733,76.50545121
126877700,0.366273898,0.010540384,8.40042363,-1.005033529,52.5069483,13.3728065,83.995,52.5069042,13.37284097,76.51214835
126877900,0.319094875,0.007114379,8.468509453,-1.003482914,52.5069359,13.3728215,83.928,52.50689175,13.37285477,76.51878108
126878100,0.301555498,0.007758693,8.53026408,-1.001746336,52.5069237,13.3728366,83.929,52.50687914,13.37286871,76.52535137
126878300,0.284200195,0.009584281,8.588998467,-0.999952729,52.506911,13.3728504,83.864,52.50686643,13.37288278,76.53186189
126878500,0.241944677,0.0101399,8.642352297,-0.997999635,52.5068974,13.3728627,83.823,52.50685372,13.37289698,76.53831528
126878700,0.155824093,0.00931974,8.682448194,-0.996315954,52.5068843,13.3728768,83.812,52.50684096,13.3729113,76.54471428
126878900,0.063986522,0.008841865,8.704440362,-0.994462316,52.5068701,13.3728876,83.861,52.50682813,13.3729257,76.55106187
126879100,-0.019416472,0.009080636,8.708629637,-0.992663601,52.5068564,13.3728997,83.8,52.50681529,13.37294017,76.55736117
126879300,-0.08636974,0.001791102,8.697678134,-0.991954105,52.5068427,13.3729126,83.819,52.50680244,13.37295467,76.56361558
126879500,-0.123156362,0.004379286,8.676199312,-0.991460262,52.5068295,13.3729266,83.802,52.50678964,13.37296915,76.56982851
126879700,-0.139932009,0.001019832,8.649965381,-0.990891634,52.5068168,13.372941,83.817,52.50677682,13.37298359,76.57600362
126879900,-0.040513364,0.002171114,8.636920277,-0.990398623,52.5068042,13.3729554,83.701,52.50676488,13.37299827,76.5821447
126880100,-0.015018489,0.000594225,8.631228631,-0.990211554,52.5067918,13.3729709,83.692,52.50675217,13.37301268,76.58825594
126880300,0.003578829,-0.002828016,8.630347333,-0.99047293,52.5067789,13.3729849,83.664,52.50673942,13.3730271,76.59434159
126880500,-0.006020517,0.00010408,8.630585171,-0.990769191,52.5067659,13.372999,83.662,52.50672666,13.3730415,76.60040501
126880700,-0.028742731,-0.002892422,8.627277359,-0.991195174,52.5067539,13.3730145,83.672,52.50671387,13.37305589,76.6064508
126880900,-0.07924845,-0.002221739,8.617054599,-0.99165125,52.5067418,13.3730303,83.698,52.50670107,13.37307027,76.61248406
126881200,-0.214581811,-0.003450682,8.574099527,-0.992270253,52.5067226,13.3730512,83.689,52.50668188,13.37309177,76.62152221
126881400,-0.312105428,-0.002550235,8.521267394,-0.992839742,52.5067094,13.3730635,83.674,52.50666915,13.37310601,76.62754799
126881600,-0.393913027,-0.000987839,8.450322182,-0.993030893,52.5066967,13.3730768,83.688,52.50665659,13.37312013,76.63358056
126881800,-0.452668717,-0.000602481,8.365354919,-0.993243186,52.5066848,13.3730916,83.612,52.50664408,13.37313412,76.6396255
126882000,-0.494903165,-0.001726863,8.270437737,-0.99353483,52.5066722,13.3731051,83.599,52.50663177,13.37314795,76.64568898
126882200,-0.509403874,-0.00248646,8.169328989,-0.993968196,52.5066594,13.3731163,83.525,52.50661965,13.37316162,76.65177697
126882400,-0.486808076,-0.005636565,8.069375072,-0.994955735,52.5066478,13.3731302,83.533,52.5066076,13.3731751,76.65789553
126882600,-0.462204906,-0.012442119,7.974654149,-0.996681039,52.506636,13.3731435,83.513,52.50659566,13.37318839,76.66405107
126882800,-0.458510073,-0.008501844,7.88286871,-0.998834525,52.5066248,13.3731574,83.493,52.50658377,13.37320149,76.67025019
126883000,-0.468691495,-0.006074673,7.790303212,-0.999990633,52.5066129,13.3731699,83.495,52.50657207,13.3732144,76.67649944
126883200,-0.475058488,-0.003738653,7.695655981,-1.000962963,52.5066018,13.3731835,83.497,52.5065605,13.37322715,76.6828055
126883400,-0.465545712,-0.001085769,7.601430871,-1.001720128,52.5065892,13.373194,83.495,52.50654909,13.37323972,76.68917519
126883600,-0.46353206,0.000903929,7.508794539,-1.001617579,52.5065779,13.3732065,83.506,52.50655069,13.3732432,76.69561554
126883800,-0.463934179,0.002914433,7.415907861,-1.001305917,52.5065668,13.3732184,83.518,52.50653947,13.37325546,76.70213354
126884000,-0.458600709,0.004146078,7.323657132,-1.000593549,52.506556,13.3732319,83.503,52.50652839,13.37326764,76.70873629
126884200,-0.443066184,0.002372011,7.23314297,-0.9999702,52.5065446,13.3732431,83.501,52.50651748,13.37327958,76.71542905
126884400,-0.401081004,0.001503305,7.148895672,-0.999467994,52.5065342,13.3732563,83.505,52.50650756,13.37328991,76.72221228
126884600,-0.361289099,0.003776296,7.072706616,-0.998853878,52.5065233,13.3732689,83.539,52.50649691,13.37330161,76.72909203
126884800,-0.326339373,0.003269619,7.004003518,-0.998281466,52.5065133,13.3732838,83.618,52.50648641,13.37331322,76.73607509
126885000,-0.292191954,0.000943809,6.942148015,-0.997634019,52.5065063,13.3732962,82.561,52.50647616,13.37332474,76.74316811
126885200,-0.252795403,0.008575573,6.887494093,-0.996162209,52.5064984,13.3733161,82.524,52.50646594,13.37333617,76.75037788
126885400,-0.196260072,0.006896471,6.842349638,-0.994642017,52.50649,13.3733337,82.6,52.50645578,13.37334755,76.75771137
126885600,-0.134762219,0.012361391,6.80932479,-0.992865848,52.5064798,13.3733453,82.583,52.50644562,13.37335889,76.76517524
126885800,-0.081891688,0.007442426,6.787797267,-0.991198271,52.5064699,13.3733575,82.523,52.50643548,13.37337021,76.77277668
126886000,-0.037987497,0.005892812,6.775993311,-0.98973414,52.5064595,13.3733666,82.424,52.50642542,13.37338155,76.78052263
126886200,0.008225923,0.007353779,6.772860527,-0.988595949,52.5064494,13.3733764,82.386,52.50641549,13.37339288,76.78841983
126886400,0.072712997,0.008307921,6.780559182,-0.987103234,52.5064398,13.3733865,82.301,52.50640558,13.37340424,76.7964755
126886600,0.151039109,0.00660677,6.802893592,-0.985579271,52.50643,13.373395,82.197,52.50639557,13.37341564,76.80469646
126886800,0.219526724,0.013253226,6.840376943,-0.983826188,52.5064199,13.3734056,82.167,52.50638557,13.37342713,76.81308953
126887000,0.262827999,0.008696055,6.8889568,-0.982267029,52.5064097,13.373416,82.054,52.50637554,13.37343871,76.82166205
126887200,0.276621651,0.007645798,6.943398599,-0.980031307,52.5063995,13.3734266,82.032,52.5063654,13.37345041,76.83042083
126887400,0.267113251,0.010272678,6.998010402,-0.978103537,52.5063898,13.3734392,81.943,52.50635516,13.37346224,76.83937278
126887600,0.253114678,0.00469913,7.049945956,-0.977113625,52.5063805,13.3734499,81.555,52.50634486,13.37347418,76.84852474
126887800,0.259449659,-0.001239989,7.10063145,-0.97687018,52.5063699,13.3734597,81.489,52.50633478,13.37348621,76.85788377
126888000,0.303430139,0.001105623,7.156440452,-0.976807182,52.5063594,13.3734704,81.402,52.50632449,13.37349834,76.86745658
126888300,0.36439474,-0.004281336,7.258056599,-0.978219255,52.5063435,13.3734801,80.726,52.50630872,13.37351674,76.88223168
126888500,0.374584932,-0.009381137,7.332290915,-0.979777457,52.5063314,13.3734868,80.563,52.50629809,13.37352912,76.89236874
126888700,0.370993301,0.002266682,7.406978898,-0.980815452,52.5063194,13.3734929,80.329,52.50628736,13.3735416,76.90274344
126888900,0.362447453,0.001997557,7.480366685,-0.980170482,52.5063078,13.3735013,80.058,52.50627649,13.37355421,76.91336235
126889100,0.350241058,0.004042357,7.551687076,-0.97952235,52.5062967,13.3735114,79.867,52.5062655,13.37356695,76.92423205
126889300,0.325224733,0.001133973,7.619519588,-0.979029112,52.5062848,13.3735214,79.956,52.50625451,13.37357982,76.93535926
126889500,0.299303163,-0.004236866,7.681955385,-0.979269837,52.5062736,13.3735332,79.854,52.50624348,13.37359281,76.94675033
126889700,0.283222783,-0.00514747,7.739980389,-0.980498195,52.5062622,13.3735456,79.873,52.50623219,13.3736059,76.95841163
126889900,0.275842967,-0.004536796,7.795824555,-0.981188572,52.506251,13.3735581,79.752,52.50622082,13.37361904,76.97034941
126890100,0.267779048,-0.004120104,7.850180139,-0.982164833,52.5062399,13.373571,79.624,52.50620947,13.37363227,76.98256984
126890300,0.264819636,-0.005578823,7.903277934,-0.983207411,52.5062289,13.3735843,79.468,52.50619801,13.37364558,76.99507894
126890500,0.265126698,-0.004951844,7.956408792,-0.984376475,52.5062175,13.3735981,79.472,52.50618641,13.37365895,77.00788266
126890700,0.242484114,-0.011551074,8.007812765,-0.986527758,52.5062051,13.3736101,79.632,52.50617478,13.37367237,77.02098678
126890900,0.165422501,-0.013181383,8.049651358,-0.989198005,52.506191,13.3736251,80.435,52.5061632,13.37368583,77.03439688
126891100,0.027651027,0.001158836,8.069728452,-0.989313743,52.5061767,13.3736374,80.827,52.50615144,13.37369932,77.0481186
126891300,-0.132666791,0.002449873,8.059105052,-0.989762333,52.5061638,13.3736516,81.257,52.50613953,13.37371281,77.06215713
126891500,-0.259775152,0.007765586,8.018961715,-0.988567606,52.5061502,13.3736656,81.905,52.50612771,13.37372626,77.07651791
126891700,-0.336680059,0.011078474,7.958744171,-0.986475709,52.5061389,13.3736786,81.752,52.50611603,13.37373964,77.09120585
126891900,-0.385286169,0.00906934,7.886113328,-0.984472854,52.5061274,13.3736904,81.715,52.50610438,13.37375296,77.10622584
126892100,-0.400744981,0.011675266,7.806863897,-0.981955494,52.506116,13.3737027,81.697,52.50609293,13.3737662,77.12158258
126892300,-0.38511189,0.012022973,7.728061056,-0.980044974,52.5061044,13.3737145,81.692,52.50608178,13.37377934,77.13728035
126892500,-0.37417893,0.009960037,7.652374707,-0.977552222,52.5060927,13.3737267,81.736,52.5060708,13.37379237,77.15332389
126892700,-0.370535327,0.010174004,7.577938497,-0.97564809,52.5060815,13.37374,81.717,52.50605966,13.37380534,77.16971687
126892900,-0.366473393,-0.002372139,7.504226878,-0.97498314,52.5060708,13.3737535,81.72,52.5060488,13.3738182,77.18646324
126893100,-0.353295679,-0.006527915,7.431905526,-0.975808971,52.5060596,13.3737648,81.72,52.50603787,13.37383096,77.20356643
126893300,-0.321492467,-0.017910118,7.364299713,-0.978363157,52.5060489,13.3737769,81.72,52.50602711,13.37384356,77.22102994
126893500,-0.298079862,-0.017551845,7.302784469,-0.981955324,52.5060383,13.3737889,81.66,52.50601655,13.37385599,77.23885691
126893700,-0.297997659,-0.018877806,7.243421432,-0.985865555,52.5060274,13.3738006,81.594,52.50600598,13.37386823,77.25705042
126893900,-0.314049222,-0.018005124,7.182443156,-0.989427983,52.5060178,13.3738141,81.484,52.50599548,13.3738803,77.27561314
126894100,-0.339067666,-0.015595775,7.117220276,-0.992548556,52.5060073,13.3738254,81.399,52.50598499,13.37389222,77.29454714
126894300,-0.372748921,-0.011072884,7.046268879,-0.995208573,52.5059987,13.3738414,81.192,52.5059747,13.37390401,77.31385447
126894600,-0.45193004,-0.010951388,6.923112809,-0.998726417,52.505984,13.3738596,81.03,52.50595936,13.37392133,77.34351971
126894900,-0.507805225,-0.009449653,6.777725016,-1.001446742,52.5059703,13.3738772,80.713,52.50594404,13.37393826,77.37403381
126895100,-0.509805844,-0.009054106,6.675640937,-1.003203354,52.5059605,13.3738875,80.543,52.50593412,13.37394928,77.39484961
126895300,-0.505791283,-0.010000834,6.574071738,-1.005023773,52.5059501,13.3738974,80.507,52.50592429,13.37396011,77.41604443
126895500,-0.504920397,-0.006585022,6.473130225,-1.006655412,52.5059384,13.3739045,80.75,52.50591462,13.37397076,77.43761871
126895700,-0.52534465,-0.014530668,6.370627862,-1.008972254,52.5059277,13.3739131,80.844,52.50590511,13.3739812,77.45957213
126895900,-0.584333431,-0.005165571,6.260259228,-1.010789129,52.5059179,13.3739233,80.913,52.50589578,13.37399144,77.48190399
126896100,-0.659422555,-0.014054416,6.135881472,-1.013222125,52.5059084,13.3739318,80.812,52.50588659,13.37400146,77.50461329
126896300,-0.731364734,-0.011290812,5.996753722,-1.015434237,52.5058993,13.373939,80.636,52.50587767,13.37401123,77.52769853
126896500,-0.795849684,-0.014166044,5.843849023,-1.017921098,52.5058907,13.37395,80.715,52.50586877,13.37402073,77.55115835
126896700,-0.848291646,-0.004428052,5.679220561,-1.019687026,52.5058817,13.373957,80.645,52.50586006,13.37402996,77.5749902
126896900,-0.882102207,-0.004712517,5.505841788,-1.021316661,52.505874,13.3739657,80.512,52.50585174,13.3740389,77.59919165
126897100,-0.904225028,0.006237527,5.327168856,-1.021271185,52.5058665,13.3739754,80.478,52.50584365,13.37404754,77.62375946
126897300,-0.932856469,0.028534436,5.143732843,-1.017651805,52.5058593,13.373984,80.442,52.50583574,13.3740559,77.6486906
126897500,-0.995630734,0.036828683,4.951542049,-1.010731522,52.5058515,13.3739947,80.838,52.50582825,13.37406404,77.67398102
126897700,-1.090229989,0.039497633,4.743339025,-1.003117111,52.505843,13.3740019,80.866,52.50582104,13.37407195,77.69962638
126897900,-1.202868823,0.028813522,4.514087649,-0.995754027,52.5058364,13.3740092,80.76,52.50581427,13.37407958,77.7256219
126898100,-1.297113636,0.022078316,4.263444636,-0.991036643,52.50583,13.3740162,80.698,52.50580791,13.37408687,77.75196199
126898300,-1.350995888,0.020500506,3.998056389,-0.986621131,52.5058241,13.3740226,80.537,52.50580185,13.3740938,77.77864084
126898500,-1.368532533,0.013886518,3.725397075,-0.983453322,52.5058182,13.374029,80.477,52.50579628,13.37410031,77.80565192
126898700,-1.329025903,0.006633167,3.454527644,-0.981110628,52.505813,13.3740362,80.451,52.5057911,13.37410636,77.83298829
126898900,-1.203411632,0.003874146,3.199595477,-0.97999862,52.5058085,13.3740439,80.565,52.50578617,13.37411199,77.86064262
126899100,-0.969855956,-0.00141158,2.980703688,-0.980254158,52.5058046,13.3740494,80.422,52.50578157,13.37411721,77.88860673
126899300,-0.6894747,-0.010521822,2.814786679,-0.980262636,52.5058006,13.3740559,80.439,52.50577733,13.37412209,77.9168723
126899500,-0.444025599,0.007374388,2.702521467,-0.981170194,52.5057976,13.3740615,80.148,52.50577341,13.37412674,77.94543039
126899700,-0.288310138,-0.008746109,2.63089285,-0.981178492,52.505794,13.3740733,80.759,52.50576962,13.37413119,77.97427158
126899900,-0.223187911,0.025191058,2.581022779,-0.979673239,52.5057908,13.3740819,80.885,52.50576586,13.37413558,78.00338537
126900100,-0.214505255,0.032045708,2.537763273,-0.973362899,52.5057887,13.3740912,80.742,52.5057621,13.37413994,78.03276098
126900300,-0.215124928,0.025187454,2.49476065,-0.967293916,52.5057858,13.3741004,80.976,52.50575853,13.37414425,78.06238641
126900500,-0.211009015,0.024874671,2.451972928,-0.962992488,52.5057829,13.3741073,80.901,52.50575496,13.37414853,78.09224946
126900700,-0.180672868,0.026242145,2.412170841,-0.957374686,52.5057809,13.3741147,80.784,52.50575159,13.37415277,78.12233706
126900900,-0.10142842,0.022866783,2.383012758,-0.953023519,52.5057784,13.3741217,80.724,52.50574815,13.37415697,78.15263559
126901100,0.04217003,0.022235664,2.376089456,-0.948067537,52.5057761,13.3741285,80.629,52.50574466,13.37416117,78.18313082
126901300,0.225637555,0.011485276,2.402687436,-0.944923511,52.5057735,13.3741346,80.578,52.5057412,13.37416539,78.21380741
126901500,0.389354511,-0.005204199,2.465010845,-0.94466226,52.5057708,13.37414,80.524,52.50573778,13.37416972,78.24465014
126901700,0.481859982,-0.014888429,2.553463507,-0.94710241,52.5057685,13.3741476,80.478,52.50573424,13.37417416,78.27564225
126901900,0.494988077,-0.013817209,2.652300486,-0.950183742,52.5057662,13.3741573,80.537,52.50573054,13.37417877,78.30676631
126902100,0.461599575,-0.033554528,2.748209314,-0.954350357,52.5057643,13.3741605,79.768,52.50572674,13.37418352,78.33800341
126902300,0.434025076,-0.054160992,2.837403499,-0.963802508,52.5057619,13.3741672,79.537,52.50572276,13.37418839,78.36933399
126902501,0.444871006,-0.092623012,2.92483279,-0.978898956,52.5057574,13.3741726,79.594,52.50571859,13.37419336,78.40089511
126902700,0.531661366,-0.122758846,3.020685719,-1.000029106,52.5057526,13.374178,79.736,52.50571427,13.3741983,78.4321967
126902900,0.689806631,-0.158963332,3.142005064,-1.029048012,52.5057482,13.3741841,79.809,52.50570963,13.37420327,78.46368656
126903100,0.862039651,-0.194034121,3.297561855,-1.064466959,52.5057434,13.3741899,79.749,52.5057048,13.37420818,78.49518209
126903300,0.980274694,-0.231869201,3.483059735,-1.107358124,52.5057387,13.3741961,79.722,52.50569947,13.37421303,78.5266569
126903500,1.012309859,-0.286725445,3.68371808,-1.159870929,52.5057337,13.3742021,79.729,52.50569373,13.37421771,78.55808371
126903700,0.969224392,-0.327315503,3.882810308,-1.222436657,52.5057282,13.3742097,79.896,52.50568756,13.37422206,78.5894348
126903900,0.893697966,-0.349545543,4.069207521,-1.290375681,52.505722,13.3742158,80.023,52.50568078,13.37422592,78.62068149
126904100,0.829514044,-0.378835364,4.241066367,-1.362651484,52.505715,13.3742211,80.18,52.5056736,13.37422915,78.65179493
126904300,0.807592214,-0.382189606,4.403993987,-1.438781861,52.5057073,13.3742232,80.129,52.50566591,13.37423158,78.68274555
126904500,0.833404742,-0.403225936,4.567341685,-1.51849415,52.5056992,13.3742248,80.088,52.50565784,13.37423309,78.713504
126904700,0.898318185,-0.403600488,4.740119856,-1.59878511,52.5056912,13.3742266,80.278,52.50564955,13.37423355,78.74404064
126904900,0.961896023,-0.372007014,4.926219186,-1.676801985,52.5056827,13.3742303,80.596,52.50564081,13.37423291,78.77433786
126905100,1.02492423,-0.309624545,5.124907525,-1.744911983,52.5056739,13.3742316,80.742,52.50563185,13.37423115,78.80437986
126905300,1.082476539,-0.233506593,5.335829681,-1.798823568,52.5056653,13.3742295,80.728,52.5056226,13.37422837,78.83413943
126905500,1.122378905,-0.14781712,5.556729616,-1.83544099,52.5056561,13.3742263,80.785,52.50561308,13.37422478,78.86358925
126905700,1.12655292,-0.081221955,5.782401551,-1.857524954,52.5056464,13.3742224,80.84,52.50560327,13.37422056,78.8927021
126905900,1.075557771,-0.04094412,6.003564463,-1.86844381,52.5056355,13.3742219,81.217,52.50559303,13.37421592,78.92145102
126906100,0.971023145,-0.012352605,6.20901259,-1.873175141,52.5056254,13.3742162,81.255,52.50558235,13.37421098,78.94980855
126906400,0.713735187,-0.003402224,6.46464007,-1.874156513,52.5056086,13.3742123,81.574,52.50556564,13.37420349,78.99155216
126906600,0.540651705,-0.006016693,6.589129385,-1.874858912,52.5055974,13.3742143,82.192,52.50556171,13.37421654,79.01881331
126906800,0.360155297,-0.013213384,6.678403873,-1.876743506,52.5055864,13.3742114,82.32,52.50555021,13.37421108,79.04558907
126907000,0.237772245,-0.007984172,6.73708038,-1.879236015,52.5055752,13.374209,82.503,52.50553859,13.37420551,79.0718532
126907200,0.187614307,-0.00844356,6.778402127,-1.880784538,52.5055637,13.3742043,82.611,52.50552691,13.37419987,79.09758005
126907400,0.207230385,-0.008482703,6.816933706,-1.882773476,52.5055519,13.374199,82.681,52.5055152,13.37419416,79.12274451
126907600,0.273981203,-0.003874562,6.86461227,-1.883870608,52.5055402,13.3741926,82.638,52.50550335,13.37418842,79.14732311
126907800,0.350150456,-0.008741682,6.92734017,-1.885608956,52.5055282,13.3741861,82.622,52.50549148,13.3741826,79.1712935
126908000,0.394107005,-0.003001262,7.00238774,-1.887255532,52.5055167,13.3741818,82.74,52.50547945,13.37417665,79.1946345
126908200,0.409901033,-0.010740825,7.083182435,-1.888404933,52.5055042,13.3741756,82.717,52.50546725,13.37417063,79.21732594
126908500,0.36892332,-0.027640834,7.201941007,-1.89464785,52.5054847,13.3741668,82.853,52.50544891,13.37416136,79.25010303
126908700,0.311327152,-0.037713949,7.270178824,-1.901681058,52.5054721,13.3741596,82.882,52.5054365,13.37415495,79.27108779
126908900,0.237202561,-0.046588092,7.325382722,-1.909683503,52.5054593,13.3741537,82.938,52.50542399,13.37414833,79.29135894
126909100,0.134804057,-0.070633298,7.362958981,-1.920837039,52.5054462,13.374146,82.934,52.50541155,13.37414148,79.31090014
126909400,-0.05559927,-0.098410079,7.375864882,-1.945758465,52.5054271,13.374136,82.982,52.50539275,13.37413062,79.33880905
126909600,-0.190049296,-0.094793731,7.351215306,-1.96497782,52.5054144,13.3741248,82.636,52.5053804,13.37412292,79.35645813
126909800,-0.311640157,-0.097124422,7.30070011,-1.984310401,52.5054013,13.374116,82.64,52.50536824,13.37411486,79.37332466
126910000,-0.41137515,-0.097305292,7.227946692,-2.003895012,52.5053892,13.3741056,82.528,52.50535631,13.37410648,79.38939464
126910200,-0.481111,-0.093328345,7.138103642,-2.02286805,52.5053767,13.3740974,82.676,52.50534452,13.37409784,79.40465471
126910400,-0.512781397,-0.066996923,7.038191909,-2.039130861,52.5053659,13.3740865,82.389,52.50533301,13.37408896,79.4190916
126910600,-0.512596261,-0.033843641,6.935179275,-2.049018073,52.5053551,13.3740779,82.315,52.50532175,13.37407997,79.43269274
126910800,-0.496767531,-0.014455589,6.83414672,-2.053132882,52.5053454,13.3740702,82.253,52.50531067,13.37407101,79.44544557
126911000,-0.481120209,0.012569554,6.736437275,-2.053183896,52.5053346,13.3740609,82.217,52.50529986,13.37406211,79.45733791
126911200,-0.470526635,0.025432798,6.641375479,-2.048670604,52.5053229,13.3740517,82.235,52.50528909,13.3740534,79.46835776
126911500,-0.457180253,0.040636165,6.502007738,-2.038557544,52.5053053,13.3740385,82.255,52.50527328,13.37404073,79.48322576
126911700,-0.443564819,0.052194387,6.411892949,-2.029382404,52.5052943,13.3740314,82.278,52.50526285,13.3740326,79.4920132
126911900,-0.435809632,0.066034914,6.324133234,-2.017180092,52.5052848,13.3740241,82.268,52.50525255,13.37402477,79.49988812
126912100,-0.430582154,0.063007196,6.237467236,-2.004503161,52.5052742,13.3740169,82.322,52.5052422,13.37401726,79.50683952
126912300,-0.41843501,0.064141793,6.152390861,-1.991452177,52.5052629,13.3740087,82.335,52.50523202,13.37401007,79.51285688
126912600,-0.375866696,0.064206865,6.032377968,-1.972997834,52.5052472,13.3739987,82.348,52.50521702,13.37399985,79.52010895
126912800,-0.314382135,0.066617343,5.962699884,-1.96015568,52.5052368,13.3739931,82.378,52.50520702,13.37399339,79.52374622
126913000,-0.208924812,0.061793754,5.909733976,-1.947814026,52.5052278,13.3739865,82.356,52.50519718,13.37398721,79.52641401
126913200,-0.08233139,0.050152136,5.880608476,-1.936380823,52.5052181,13.3739816,82.439,52.5051873,13.37398128,79.52810315
126913400,0.029105656,0.035555323,5.875773687,-1.927810308,52.5052085,13.3739753,82.345,52.50517734,13.37397553,79.52880519
126913600,0.105753888,0.03053811,5.889909564,-1.921008446,52.5051993,13.3739695,82.252,52.50516746,13.37396989,79.52851163
126913900,0.171369797,0.013797161,5.932260308,-1.914962491,52.5051845,13.3739613,82.281,52.50515246,13.37396155,79.52618651
126914200,0.230315961,0.013786113,5.992221971,-1.910524731,52.5051697,13.3739516,82.131,52.5051373,13.37395327,79.52157497
126914500,0.340988008,0.009886739,6.075469664,-1.906780418,52.505154,13.3739434,82.122,52.50512186,13.37394499,79.51465102
126914700,0.484752524,-0.004274409,6.157215311,-1.905771455,52.5051432,13.3739402,82.356,52.5051114,13.37393945,79.50873839
126914900,0.644047806,-0.021110567,6.270412179,-1.908807761,52.5051324,13.3739355,82.443,52.50510093,13.37393378,79.50178148
126915100,0.773014916,-0.025503999,6.41290983,-1.913683743,52.5051208,13.3739307,82.598,52.50509006,13.37392794,79.49377471
126915400,0.858439367,-0.023762737,6.661246034,-1.920558861,52.5051038,13.3739207,82.525,52.50507343,13.37391874,79.47978473
126915600,0.841799743,-0.017076922,6.832064745,-1.924907918,52.5050917,13.3739157,82.633,52.50506208,13.3739123,79.46913101
126915800,0.78750568,-0.016685887,6.995432326,-1.928333049,52.5050798,13.3739064,82.365,52.50505039,13.37390562,79.45741043
126916000,0.704133395,-0.009990865,7.145068491,-1.930936114,52.505068,13.373898,82.18,52.50503833,13.37389872,79.44461869
126916200,0.596547451,-0.002111756,7.275407042,-1.932271608,52.5050551,13.3738901,82.022,52.50502614,13.37389163,79.43075243
126916400,0.485414186,0.013236432,7.383461724,-1.931189271,52.5050428,13.3738809,81.808,52.50501369,13.37388442,79.41580888
126916600,0.391594246,0.012635426,7.470612851,-1.928091608,52.5050302,13.3738731,81.727,52.50500109,13.37387719,79.39978564
126916800,0.355340382,0.014093665,7.544022104,-1.925169179,52.5050175,13.3738658,81.674,52.50498842,13.37386994,79.38268081
126917000,0.3980828,0.011425222,7.618304618,-1.922638108,52.5050047,13.3738564,81.495,52.50497549,13.37386268,79.36449322
126917200,0.489344437,0.009152061,7.706591821,-1.920534332,52.5049914,13.3738478,81.305,52.50496245,13.3738554,79.3452226
126917400,0.594714276,0.003764685,7.814944875,-1.919170517,52.5049782,13.3738387,81.128,52.50494923,13.37384806,79.32486919
126917600,0.678581804,0.005868791,7.942916906,-1.91776081,52.5049642,13.3738322,81.083,52.50493583,13.37384065,79.303434
126917800,0.721957634,0.005494658,8.083752272,-1.916658787,52.5049505,13.373824,80.909,52.50492215,13.37383312,79.28091825
126918000,0.716538276,0.001445874,8.228529362,-1.915903068,52.5049367,13.3738156,80.699,52.50490826,13.3738255,79.25732383
126918200,0.664921995,-0.001824317,8.367220448,-1.915737015,52.5049228,13.3738073,80.592,52.50489417,13.37381774,79.23265299
126918400,0.586309336,-0.002902158,8.49268252,-1.916278641,52.5049088,13.3737987,80.466,52.50487985,13.37380986,79.20690852
126918600,0.420065921,-0.000654515,8.589338696,-1.916531755,52.5048948,13.3737896,80.322,52.50487294,13.37380935,79.18009386
126918800,0.307729071,-0.005790709,8.662321112,-1.917178931,52.50488,13.3737823,80.262,52.5048583,13.37380126,79.1522119
126919000,0.186029251,-0.013489341,8.71155757,-1.919152867,52.5048652,13.3737747,80.271,52.50484354,13.37379308,79.12326739
126919200,0.083202735,-0.012381697,8.738159768,-1.921985231,52.5048495,13.3737671,80.346,52.50482866,13.3737848,79.0932652
126919400,0.009757754,-0.013677789,8.746882377,-1.924814186,52.5048343,13.3737597,80.395,52.5048139,13.37377644,79.06221046
126919600,-0.0436407,-0.01591848,8.743379112,-1.927538513,52.5048193,13.3737519,80.372,52.50479909,13.373768,79.03010916
126919900,-0.106436418,-0.012326145,8.720297618,-1.931718674,52.5047974,13.3737398,80.344,52.50477688,13.37375525,78.98000873
126920100,-0.134191451,-0.012510774,8.696045823,-1.934088839,52.5047831,13.3737323,80.323,52.50476223,13.37374669,78.94531937
